store,week,product,quantity,count,price,promotion,cost,price_carton,price_50tab_equiv,cost_50tab_equiv,quantity_50tab_equiv,cost_50tab_equiv_mean,market_share,market_share_mean
50,13,1,8,11867,3.3499999,0,2.1600001,3.4204652,6.6999998,4.3200002,4,4.3645377,.0661157,.066228166
117,41,1,9,17873,3.53,0,2.25,3.4204652,7.0599999,4.5,4.5,4.3645377,.046153847,.066228166
53,40,1,5,14140,3.4100001,0,2.1500001,3.4204652,6.8200002,4.3000002,2.5,4.3645377,.029585799,.066228166
93,20,1,8,23002,3.55,0,2.28,3.4204652,7.0999999,4.5599999,4,4.3645377,.043715846,.066228166
81,33,1,14,22959,3.53,0,2.29,3.4204652,7.0599999,4.5799999,7,4.3645377,.056224901,.066228166
49,13,1,4,11466,3.3399999,0,2.1199999,3.4204652,6.6799998,4.2399998,2,4.3645377,.037383176,.066228166
121,48,1,17,22037,3.46,0,2.2,3.4204652,6.9200001,4.4000001,8.5,4.3645377,.043478262,.066228166
94,20,1,21,19155,3.51,0,2.25,3.4204652,7.02,4.5,10.5,4.3645377,.085714288,.066228166
95,20,1,5,17733,3.5,0,2.21,3.4204652,7,4.4200001,2.5,4.3645377,.031847134,.066228166
48,13,1,11,12352,3.3,0,2.1099999,3.4204652,6.5999999,4.2199998,5.5,4.3645377,.088,.066228166
97,20,1,8,15381,3.5699999,0,2.3,3.4204652,7.1399999,4.5999999,4,4.3645377,.037914693,.066228166
47,13,1,14,12816,3.26,0,2.0899999,3.4204652,6.52,4.1799998,7,4.3645377,.14583333,.066228166
115,47,1,12,18449,3.47,0,2.2,3.4204652,6.9400001,4.4000001,6,4.3645377,.025531914,.066228166
98,20,1,28,28980,3.53,0,2.26,3.4204652,7.0599999,4.52,14,4.3645377,.067307696,.066228166
116,2,1,15,14974,3.3199999,0,2.0899999,3.4204652,6.6399999,4.1799998,7.5,4.3645377,.064935066,.066228166
45,13,1,15,13778,3.2,0,2.03,3.4204652,6.4000001,4.0599999,7.5,4.3645377,.0931677,.066228166
118,41,1,13,16820,3.5599999,0,2.3,3.4204652,7.1199999,4.5999999,6.5,4.3645377,.063725494,.066228166
52,40,1,5,16880,3.4100001,0,2.1500001,3.4204652,6.8200002,4.3000002,2.5,4.3645377,.027932961,.066228166
100,20,1,23,28464,3.5799999,0,2.29,3.4204652,7.1599998,4.5799999,11.5,4.3645377,.069277108,.066228166
44,13,1,10,16576,3.29,0,2.1099999,3.4204652,6.5799999,4.2199998,5,4.3645377,.05882353,.066228166
9,46,1,7,18376,3.54,0,2.26,3.4204652,7.0799999,4.52,3.5,4.3645377,.03763441,.066228166
74,1,1,15,22451,3.3,0,2.0699999,3.4204652,6.5999999,4.1399999,7.5,4.3645377,.060240965,.066228166
101,20,1,27,26714,3.49,0,2.22,3.4204652,6.98,4.4400001,13.5,4.3645377,.060133629,.066228166
40,13,1,13,19265,3.3499999,0,2.1500001,3.4204652,6.6999998,4.3000002,6.5,4.3645377,.065989845,.066228166
83,33,1,24,23843,3.52,0,2.26,3.4204652,7.04,4.52,12,4.3645377,.079734221,.066228166
48,47,1,9,12907,3.54,0,2.29,3.4204652,7.0799999,4.5799999,4.5,4.3645377,.039999999,.066228166
102,20,1,26,30347,3.52,0,2.24,3.4204652,7.04,4.48,13,4.3645377,.062953994,.066228166
33,13,1,12,22818,3.3499999,0,2.1800001,3.4204652,6.6999998,4.3600001,6,4.3645377,.068965517,.066228166
103,20,1,12,23735,3.55,0,2.28,3.4204652,7.0999999,4.5599999,6,4.3645377,.049180329,.066228166
51,40,1,8,15120,3.52,0,2.24,3.4204652,7.04,4.48,4,4.3645377,.031746034,.066228166
104,20,1,20,14543,3.5,0,2.23,3.4204652,7,4.46,10,4.3645377,.093896717,.066228166
32,13,1,10,28419,3.3,0,2.0899999,3.4204652,6.5999999,4.1799998,5,4.3645377,.034602076,.066228166
84,33,1,15,15421,3.54,0,2.28,3.4204652,7.0799999,4.5599999,7.5,4.3645377,.063829787,.066228166
105,20,1,20,24147,3.52,0,2.25,3.4204652,7.04,4.5,10,4.3645377,.055865921,.066228166
28,13,1,8,13430,3.23,0,2.05,3.4204652,6.46,4.0999999,4,4.3645377,.068965517,.066228166
119,41,1,7,21102,3.5699999,0,2.3099999,3.4204652,7.1399999,4.6199999,3.5,4.3645377,.036082473,.066228166
106,20,1,17,12845,3.49,0,2.22,3.4204652,6.98,4.4400001,8.5,4.3645377,.069958851,.066228166
21,13,1,13,16168,3.27,0,2.0699999,3.4204652,6.54,4.1399999,6.5,4.3645377,.078787878,.066228166
107,20,1,15,21454,3.46,0,2.1900001,3.4204652,6.9200001,4.3800001,7.5,4.3645377,.059999999,.066228166
18,13,1,25,24368,3.29,0,2.1099999,3.4204652,6.5799999,4.2199998,12.5,4.3645377,.081699349,.066228166
109,20,1,16,24111,3.5,0,2.23,3.4204652,7,4.46,8,4.3645377,.052117262,.066228166
115,2,1,9,16282,3.27,0,2.04,3.4204652,6.54,4.0799999,4.5,4.3645377,.027108435,.066228166
50,40,1,12,9923,3.52,0,2.24,3.4204652,7.04,4.48,6,4.3645377,.06936416,.066228166
110,20,1,19,17494,3.51,0,2.24,3.4204652,7.02,4.48,9.5,4.3645377,.10614525,.066228166
14,13,1,11,15637,3.21,0,2.02,3.4204652,6.4200001,4.04,5.5,4.3645377,.056994818,.066228166
111,20,1,12,23446,3.5599999,0,2.3,3.4204652,7.1199999,4.5999999,6,4.3645377,.12371134,.066228166
86,33,1,15,21240,3.5,0,2.24,3.4204652,7,4.48,7.5,4.3645377,.049180329,.066228166
12,13,1,37,27341,3.3299999,0,2.1600001,3.4204652,6.6599998,4.3200002,18.5,4.3645377,.12416107,.066228166
121,41,1,16,28293,3.45,0,2.1800001,3.4204652,6.9000001,4.3600001,8,4.3645377,.040506329,.066228166
112,20,1,24,28339,3.53,0,2.26,3.4204652,7.0599999,4.52,12,4.3645377,.050104383,.066228166
9,13,1,17,18172,3.26,0,2.0699999,3.4204652,6.52,4.1399999,8.5,4.3645377,.091397852,.066228166
116,47,1,12,15523,3.53,0,2.27,3.4204652,7.0599999,4.54,6,4.3645377,.047808766,.066228166
113,20,1,13,21849,3.47,0,2.22,3.4204652,6.9400001,4.4400001,6.5,4.3645377,.068421051,.066228166
72,36,1,5,14755,3.6300001,0,2.3499999,3.4204652,7.2600002,4.6999998,2.5,4.3645377,.03875969,.066228166
8,13,1,17,25237,3.3199999,0,2.1500001,3.4204652,6.6399999,4.3000002,8.5,4.3645377,.059859157,.066228166
47,47,1,12,12168,3.52,0,2.26,3.4204652,7.04,4.52,6,4.3645377,.075471699,.066228166
114,20,1,28,27769,3.49,0,2.23,3.4204652,6.98,4.46,14,4.3645377,.095238097,.066228166
5,13,1,19,16163,3.26,0,2.0799999,3.4204652,6.52,4.1599998,9.5,4.3645377,.09223301,.066228166
49,40,1,8,10422,3.5899999,0,2.3099999,3.4204652,7.1799998,4.6199999,4,4.3645377,.06779661,.066228166
115,20,1,7,17294,3.5799999,0,2.3299999,3.4204652,7.1599998,4.6599998,3.5,4.3645377,.02310231,.066228166
116,20,1,19,16797,3.45,0,2.21,3.4204652,6.9000001,4.4200001,9.5,4.3645377,.10439561,.066228166
2,13,1,11,14692,3.3,0,2.1199999,3.4204652,6.5999999,4.2399998,5.5,4.3645377,.069182388,.066228166
114,2,1,21,28871,3.29,0,2.0699999,3.4204652,6.5799999,4.1399999,10.5,4.3645377,.065217391,.066228166
117,20,1,11,15259,3.46,0,2.1900001,3.4204652,6.9200001,4.3800001,5.5,4.3645377,.067901231,.066228166
123,12,1,22,27093,3.3099999,0,2.1300001,3.4204652,6.6199999,4.2600002,11,4.3645377,.069400631,.066228166
71,37,1,10,17955,3.5799999,0,2.3,3.4204652,7.1599998,4.5999999,5,4.3645377,.045045044,.066228166
53,45,1,6,16042,3.5,0,2.23,3.4204652,7,4.46,3,4.3645377,.039473683,.066228166
122,41,1,25,32824,3.51,0,2.25,3.4204652,7.02,4.5,12.5,4.3645377,.045207955,.066228166
48,40,1,11,12294,3.51,0,2.24,3.4204652,7.02,4.48,5.5,4.3645377,.0990991,.066228166
118,20,1,8,15607,3.5699999,0,2.3,3.4204652,7.1399999,4.5999999,4,4.3645377,.059259258,.066228166
122,12,1,21,25817,3.21,0,2.1300001,3.4204652,6.4200001,4.2600002,10.5,4.3645377,.044397462,.066228166
119,20,1,11,18228,3.4200001,0,2.1600001,3.4204652,6.8400002,4.3200002,5.5,4.3645377,.068750001,.066228166
49,44,1,8,10430,3.49,0,2.22,3.4204652,6.98,4.4400001,4,4.3645377,.080808081,.066228166
121,20,1,17,22579,3.51,0,2.24,3.4204652,7.02,4.48,8.5,4.3645377,.046575341,.066228166
121,12,1,11,21827,3.1400001,0,2.0799999,3.4204652,6.2800002,4.1599998,5.5,4.3645377,.031884059,.066228166
89,33,1,13,22634,3.5,0,2.25,3.4204652,7,4.5,6.5,4.3645377,.061611373,.066228166
122,20,1,33,26656,3.55,0,2.28,3.4204652,7.0999999,4.5599999,16.5,4.3645377,.082914576,.066228166
119,12,1,6,18136,3.1700001,0,1.99,3.4204652,6.3400002,3.98,3,4.3645377,.047244094,.066228166
123,20,1,28,28851,3.5599999,0,2.29,3.4204652,7.1199999,4.5799999,14,4.3645377,.087227412,.066228166
47,40,1,10,11825,3.52,0,2.25,3.4204652,7.04,4.5,5,4.3645377,.075187966,.066228166
118,12,1,8,14612,3.24,0,2.0599999,3.4204652,6.48,4.1199999,4,4.3645377,.053691275,.066228166
2,21,1,8,16514,3.55,0,2.27,3.4204652,7.0999999,4.54,4,4.3645377,.062015504,.066228166
5,21,1,15,19166,3.46,0,2.1800001,3.4204652,6.9200001,4.3600001,7.5,4.3645377,.06329114,.066228166
117,12,1,20,14713,3.3,0,2.1099999,3.4204652,6.5999999,4.2199998,10,4.3645377,.11904762,.066228166
123,41,1,21,25488,3.53,0,2.26,3.4204652,7.0599999,4.52,10.5,4.3645377,.067524113,.066228166
45,47,1,12,13383,3.55,0,2.27,3.4204652,7.0999999,4.54,6,4.3645377,.048192769,.066228166
8,21,1,27,30431,3.53,0,2.24,3.4204652,7.0599999,4.48,13.5,4.3645377,.073170729,.066228166
116,12,1,11,16272,3.28,0,2.1099999,3.4204652,6.5599999,4.2199998,5.5,4.3645377,.057591625,.066228166
113,2,1,9,19595,3.25,0,2.02,3.4204652,6.5,4.04,4.5,4.3645377,.038135592,.066228166
90,33,1,7,15884,3.4000001,0,2.1400001,3.4204652,6.8000002,4.2800002,3.5,4.3645377,.044585988,.066228166
44,1,1,8,16030,3.3199999,0,2.0899999,3.4204652,6.6399999,4.1799998,4,4.3645377,.043243244,.066228166
9,21,1,14,21525,3.49,0,2.21,3.4204652,6.98,4.4200001,7,4.3645377,.076502733,.066228166
115,12,1,14,17044,3.26,0,2.1600001,3.4204652,6.52,4.3200002,7,4.3645377,.049295776,.066228166
117,47,1,13,14172,3.48,0,2.21,3.4204652,6.96,4.4200001,6.5,4.3645377,.07692308,.066228166
45,40,1,9,13536,3.5599999,0,2.3099999,3.4204652,7.1199999,4.6199999,4.5,4.3645377,.05882353,.066228166
12,21,1,16,31630,3.54,0,2.26,3.4204652,7.0799999,4.52,8,4.3645377,.057971016,.066228166
114,12,1,35,26946,3.29,0,2.1700001,3.4204652,6.5799999,4.3400002,17.5,4.3645377,.10416666,.066228166
14,21,1,18,17091,3.53,0,2.25,3.4204652,7.0599999,4.5,9,4.3645377,.077586204,.066228166
18,21,1,26,28375,3.47,0,2.2,3.4204652,6.9400001,4.4000001,13,4.3645377,.083067089,.066228166
113,12,1,9,19699,3.28,0,2.1099999,3.4204652,6.5599999,4.2199998,4.5,4.3645377,.05882353,.066228166
2,42,1,10,12279,3.5699999,0,2.3199999,3.4204652,7.1399999,4.6399999,5,4.3645377,.065359481,.066228166
21,21,1,15,16023,3.4400001,0,2.1700001,3.4204652,6.8800001,4.3400002,7.5,4.3645377,.073529415,.066228166
112,12,1,24,27505,3.2,0,2.1099999,3.4204652,6.4000001,4.2199998,12,4.3645377,.05479452,.066228166
91,33,1,11,15449,3.53,0,2.27,3.4204652,7.0599999,4.54,5.5,4.3645377,.048888888,.066228166
28,21,1,15,15119,3.52,0,2.25,3.4204652,7.04,4.5,7.5,4.3645377,.098039217,.066228166
111,12,1,18,24038,3.3299999,0,2.1600001,3.4204652,6.6599998,4.3200002,9,4.3645377,.19148937,.066228166
44,40,1,12,16022,3.49,0,2.22,3.4204652,6.98,4.4400001,6,4.3645377,.048192769,.066228166
74,45,1,18,26092,3.47,0,2.21,3.4204652,6.9400001,4.4200001,9,4.3645377,.084112152,.066228166
32,21,1,18,32093,3.54,0,2.27,3.4204652,7.0799999,4.54,9,4.3645377,.073469386,.066228166
110,12,1,17,17425,3.23,0,2.0599999,3.4204652,6.46,4.1199999,8.5,4.3645377,.06967213,.066228166
112,2,1,22,25370,3.28,0,2.05,3.4204652,6.5599999,4.0999999,11,4.3645377,.042145595,.066228166
33,21,1,15,25577,3.46,0,2.2,3.4204652,6.9200001,4.4000001,7.5,4.3645377,.078125,.066228166
40,21,1,27,26028,3.5699999,0,2.3,3.4204652,7.1399999,4.5999999,13.5,4.3645377,.11344538,.066228166
109,12,1,13,23258,3.24,0,2.04,3.4204652,6.48,4.0799999,6.5,4.3645377,.035135135,.066228166
83,35,1,22,22797,3.49,0,2.23,3.4204652,6.98,4.46,11,4.3645377,.086274512,.066228166
92,33,1,11,17541,3.54,0,2.27,3.4204652,7.0799999,4.54,5.5,4.3645377,.042307694,.066228166
44,21,1,10,19324,3.3900001,0,2.1300001,3.4204652,6.7800002,4.2600002,5,4.3645377,.055248618,.066228166
107,12,1,12,21294,3.3099999,0,2.1199999,3.4204652,6.6199999,4.2399998,6,4.3645377,.04225352,.066228166
5,42,1,15,15911,3.55,0,2.29,3.4204652,7.0999999,4.5799999,7.5,4.3645377,.085227273,.066228166
44,47,1,12,16013,3.51,0,2.25,3.4204652,7.02,4.5,6,4.3645377,.050420169,.066228166
45,21,1,7,15325,3.49,0,2.23,3.4204652,6.98,4.46,3.5,4.3645377,.043749999,.066228166
106,12,1,1,12393,3.45,0,2.2,3.4204652,6.9000001,4.4000001,.5,4.3645377,.037037037,.066228166
40,40,1,15,18523,3.47,0,2.21,3.4204652,6.9400001,4.4200001,7.5,4.3645377,.056179777,.066228166
47,21,1,19,14987,3.51,0,2.22,3.4204652,7.02,4.4400001,9.5,4.3645377,.13380282,.066228166
105,12,1,22,24209,3.24,0,2.1400001,3.4204652,6.48,4.2800002,11,4.3645377,.075342469,.066228166
48,21,1,10,14476,3.49,0,2.1900001,3.4204652,6.98,4.3800001,5,4.3645377,.06329114,.066228166
49,21,1,11,13599,3.52,0,2.2,3.4204652,7.04,4.4000001,5.5,4.3645377,.0990991,.066228166
104,12,1,15,12495,3.3199999,0,2.1400001,3.4204652,6.6399999,4.2800002,7.5,4.3645377,.065502182,.066228166
21,1,1,1,18632,3.45,0,2.2,3.4204652,6.9000001,4.4000001,.5,4.3645377,.037037037,.066228166
50,21,1,9,14542,3.48,0,2.1900001,3.4204652,6.96,4.3800001,4.5,4.3645377,.071428575,.066228166
103,12,1,28,22995,3.26,0,2.1600001,3.4204652,6.52,4.3200002,14,4.3645377,.074468084,.066228166
118,47,1,14,13004,3.5699999,0,2.3,3.4204652,7.1399999,4.5999999,7,4.3645377,.082352944,.066228166
8,42,1,12,21578,3.54,0,2.27,3.4204652,7.0799999,4.54,6,4.3645377,.049792532,.066228166
33,40,1,14,20438,3.6300001,0,2.3699999,3.4204652,7.2600002,4.7399998,7,4.3645377,.076502733,.066228166
51,21,1,10,19835,3.6199999,0,2.3699999,3.4204652,7.2399998,4.7399998,5,4.3645377,.044642858,.066228166
102,12,1,26,29595,3.1800001,0,2.0999999,3.4204652,6.3600001,4.1999998,13,4.3645377,.069705091,.066228166
111,2,1,28,28464,3.3199999,0,2.0999999,3.4204652,6.6399999,4.1999998,14,4.3645377,.17610063,.066228166
52,21,1,13,21036,3.4400001,0,2.1800001,3.4204652,6.8800001,4.3600001,6.5,4.3645377,.051383398,.066228166
101,12,1,12,25673,3.26,0,2.1300001,3.4204652,6.52,4.2600002,6,4.3645377,.028037382,.066228166
93,33,1,12,21457,3.54,0,2.29,3.4204652,7.0799999,4.5799999,6,4.3645377,.03539823,.066228166
53,21,1,7,17137,3.45,0,2.1800001,3.4204652,6.9000001,4.3600001,3.5,4.3645377,.058333334,.066228166
100,12,1,30,28324,3.3099999,0,2.1300001,3.4204652,6.6199999,4.2600002,15,4.3645377,.089285716,.066228166
101,36,1,24,25442,3.52,0,2.25,3.4204652,7.04,4.5,12,4.3645377,.05479452,.066228166
54,21,1,7,16925,3.52,0,2.24,3.4204652,7.04,4.48,3.5,4.3645377,.033653848,.066228166
98,12,1,36,28540,3.27,0,2.1500001,3.4204652,6.54,4.3000002,18,4.3645377,.08314088,.066228166
56,21,1,15,17073,3.51,0,2.23,3.4204652,7.02,4.46,7.5,4.3645377,.10135135,.066228166
70,37,1,18,22151,3.5599999,0,2.29,3.4204652,7.1199999,4.5799999,9,4.3645377,.044665013,.066228166
32,40,1,5,25943,3.4300001,0,2.1900001,3.4204652,6.8600001,4.3800001,2.5,4.3645377,.020242915,.066228166
121,36,1,15,21083,3.51,0,2.25,3.4204652,7.02,4.5,7.5,4.3645377,.037220843,.066228166
59,21,1,18,13517,.99000001,.77999997,.63,3.4204652,1.98,1.26,9,4.3645377,.093264252,.066228166
97,12,1,16,14000,3.28,0,2.1099999,3.4204652,6.5599999,4.2199998,8,4.3645377,.11034483,.066228166
9,42,1,8,16307,3.45,0,2.1800001,3.4204652,6.9000001,4.3600001,4,4.3645377,.059701491,.066228166
94,33,1,13,18743,3.5,0,2.25,3.4204652,7,4.5,6.5,4.3645377,.052208837,.066228166
75,1,1,13,22198,3.3,0,2.0799999,3.4204652,6.5999999,4.1599998,6.5,4.3645377,.089655176,.066228166
40,47,1,17,20071,3.55,0,2.29,3.4204652,7.0999999,4.5799999,8.5,4.3645377,.056478404,.066228166
62,21,1,9,16637,3.55,0,2.26,3.4204652,7.0999999,4.52,4.5,4.3645377,.043062203,.066228166
95,12,1,10,17013,3.3599999,0,2.1900001,3.4204652,6.7199998,4.3800001,5,4.3645377,.079365082,.066228166
64,21,1,12,15213,3.5699999,0,2.3,3.4204652,7.1399999,4.5999999,6,4.3645377,.10714286,.066228166
94,12,1,9,18960,3.3099999,0,2.1300001,3.4204652,6.6199999,4.2600002,4.5,4.3645377,.046391752,.066228166
110,2,1,13,17645,3.29,0,2.0599999,3.4204652,6.5799999,4.1199999,6.5,4.3645377,.043918919,.066228166
67,21,1,11,15205,3.54,0,2.21,3.4204652,7.0799999,4.4200001,5.5,4.3645377,.066265061,.066228166
93,12,1,17,20384,3.3,0,2.1199999,3.4204652,6.5999999,4.2399998,8.5,4.3645377,.072961375,.066228166
28,40,1,9,12277,3.5999999,0,2.3199999,3.4204652,7.1999998,4.6399999,4.5,4.3645377,.065217391,.066228166
68,21,1,16,21374,3.5599999,0,2.3099999,3.4204652,7.1199999,4.6199999,8,4.3645377,.12307692,.066228166
103,44,1,20,23588,3.54,0,2.28,3.4204652,7.0799999,4.5599999,10,4.3645377,.066006601,.066228166
14,45,1,8,15719,3.5999999,0,2.3499999,3.4204652,7.1999998,4.6999998,4,4.3645377,.03088803,.066228166
70,21,1,27,29678,3.49,0,2.21,3.4204652,6.98,4.4200001,13.5,4.3645377,.079881653,.066228166
92,12,1,18,17804,3.26,0,2.0799999,3.4204652,6.52,4.1599998,9,4.3645377,.11042945,.066228166
12,42,1,22,25897,3.5599999,0,2.3,3.4204652,7.1199999,4.5999999,11,4.3645377,.096491225,.066228166
50,44,1,13,12477,3.55,0,2.3,3.4204652,7.0999999,4.5999999,6.5,4.3645377,.091549292,.066228166
71,21,1,14,22468,3.51,0,2.24,3.4204652,7.02,4.48,7,4.3645377,.064220183,.066228166
91,12,1,6,15269,3.3199999,0,2.1300001,3.4204652,6.6399999,4.2600002,3,4.3645377,.050000001,.066228166
72,21,1,7,18258,3.6500001,0,2.3599999,3.4204652,7.3000002,4.7199998,3.5,4.3645377,.045751635,.066228166
105,36,1,11,22921,3.5999999,0,2.3299999,3.4204652,7.1999998,4.6599998,5.5,4.3645377,.037414964,.066228166
90,12,1,15,15603,3.3,0,2.1300001,3.4204652,6.5999999,4.2600002,7.5,4.3645377,.092024542,.066228166
119,47,1,15,17205,3.54,0,2.29,3.4204652,7.0799999,4.5799999,7.5,4.3645377,.063829787,.066228166
73,21,1,27,32607,3.47,0,2.2,3.4204652,6.9400001,4.4000001,13.5,4.3645377,.10756972,.066228166
21,40,1,10,14942,3.5799999,0,2.3,3.4204652,7.1599998,4.5999999,5,4.3645377,.052910052,.066228166
89,12,1,11,23973,3.28,0,2.1199999,3.4204652,6.5599999,4.2399998,5.5,4.3645377,.083333336,.066228166
74,21,1,23,27792,3.53,0,2.26,3.4204652,7.0599999,4.52,11.5,4.3645377,.072784811,.066228166
75,21,1,20,27531,3.5599999,0,2.28,3.4204652,7.1199999,4.5599999,10,4.3645377,.12269939,.066228166
86,12,1,13,20552,3.29,0,2.1099999,3.4204652,6.5799999,4.2199998,6.5,4.3645377,.056768559,.066228166
76,21,1,22,30749,3.53,0,2.26,3.4204652,7.0599999,4.52,11,4.3645377,.11764706,.066228166
84,12,1,15,15580,3.3,0,2.1199999,3.4204652,6.5999999,4.2399998,7.5,4.3645377,.063829787,.066228166
14,42,1,14,12981,3.55,0,2.27,3.4204652,7.0999999,4.54,7,4.3645377,.089171976,.066228166
109,2,1,19,20302,3.23,0,1.99,3.4204652,6.46,3.98,9.5,4.3645377,.055072464,.066228166
5,1,1,18,18299,3.3299999,0,2.0999999,3.4204652,6.6599998,4.1999998,9,4.3645377,.076595746,.066228166
33,47,1,16,20919,3.5699999,0,2.3,3.4204652,7.1399999,4.5999999,8,4.3645377,.063745022,.066228166
77,21,1,17,19005,3.5,0,2.21,3.4204652,7,4.4200001,8.5,4.3645377,.080568723,.066228166
83,12,1,28,23345,3.3299999,0,2.1600001,3.4204652,6.6599998,4.3200002,14,4.3645377,.11914894,.066228166
78,21,1,17,23393,3.53,0,2.25,3.4204652,7.0599999,4.5,8.5,4.3645377,.064150944,.066228166
81,12,1,16,22316,3.3,0,2.1400001,3.4204652,6.5999999,4.2800002,8,4.3645377,.083333336,.066228166
95,33,1,12,17379,3.53,0,2.27,3.4204652,7.0599999,4.54,6,4.3645377,.048,.066228166
18,40,1,16,21464,3.49,0,2.22,3.4204652,6.98,4.4400001,8,4.3645377,.055363324,.066228166
80,21,1,24,30365,3.51,0,2.24,3.4204652,7.02,4.48,12,4.3645377,.06703911,.066228166
80,12,1,20,25748,3.27,0,2.0899999,3.4204652,6.54,4.1799998,10,4.3645377,.05319149,.066228166
81,21,1,21,27847,3.48,0,2.21,3.4204652,6.96,4.4200001,10.5,4.3645377,.091703057,.066228166
83,21,1,33,30149,3.5,0,2.23,3.4204652,7,4.46,16.5,4.3645377,.12087912,.066228166
78,12,1,20,18438,3.28,0,2.0999999,3.4204652,6.5599999,4.1999998,10,4.3645377,.1025641,.066228166
84,21,1,26,20266,3.53,0,2.25,3.4204652,7.0599999,4.5,13,4.3645377,.092198581,.066228166
77,12,1,10,16733,3.24,0,2.04,3.4204652,6.48,4.0799999,5,4.3645377,.052083332,.066228166
18,42,1,24,17314,3.54,0,2.27,3.4204652,7.0799999,4.54,12,4.3645377,.10619469,.066228166
14,40,1,11,13765,3.5799999,0,2.3,3.4204652,7.1599998,4.5999999,5.5,4.3645377,.042635661,.066228166
86,21,1,26,25146,3.4400001,0,2.1700001,3.4204652,6.8800001,4.3400002,13,4.3645377,.1007752,.066228166
107,2,1,19,18662,3.27,0,2.04,3.4204652,6.54,4.0799999,9.5,4.3645377,.077235773,.066228166
76,12,1,17,24732,3.27,0,2.0899999,3.4204652,6.54,4.1799998,8.5,4.3645377,.072961375,.066228166
89,21,1,17,27120,3.5,0,2.2,3.4204652,7,4.4000001,8.5,4.3645377,.1118421,.066228166
111,48,1,22,28637,3.5999999,0,2.3299999,3.4204652,7.1999998,4.6599998,11,4.3645377,.092436977,.066228166
97,33,1,8,14140,3.51,0,2.25,3.4204652,7.02,4.5,4,4.3645377,.032258064,.066228166
90,21,1,16,20320,3.48,0,2.21,3.4204652,6.96,4.4200001,8,4.3645377,.074418604,.066228166
75,12,1,22,23985,3.3099999,0,2.1400001,3.4204652,6.6199999,4.2800002,11,4.3645377,.11764706,.066228166
91,21,1,12,19748,3.5,0,2.24,3.4204652,7,4.48,6,4.3645377,.074534163,.066228166
84,35,1,10,14700,3.5799999,0,2.3,3.4204652,7.1599998,4.5999999,5,4.3645377,.046948358,.066228166
74,12,1,22,22111,3.3699999,0,2.1800001,3.4204652,6.7399998,4.3600001,11,4.3645377,.074074075,.066228166
121,47,1,29,23015,3.5,0,2.23,3.4204652,7,4.46,14.5,4.3645377,.060416665,.066228166
21,42,1,10,14681,3.54,0,2.29,3.4204652,7.0799999,4.5799999,5,4.3645377,.044247787,.066228166
92,21,1,18,22297,3.5699999,0,2.3,3.4204652,7.1399999,4.5999999,9,4.3645377,.09375,.066228166
73,12,1,19,22530,3.3199999,0,2.1500001,3.4204652,6.6399999,4.3000002,9.5,4.3645377,.073643409,.066228166
8,46,1,23,26420,3.5799999,0,2.3199999,3.4204652,7.1599998,4.6399999,11.5,4.3645377,.070121951,.066228166
12,40,1,30,27177,3.5699999,0,2.3,3.4204652,7.1399999,4.5999999,15,4.3645377,.10238907,.066228166
32,47,1,17,25307,3.55,0,2.29,3.4204652,7.0999999,4.5799999,8.5,4.3645377,.048991356,.066228166
93,21,1,16,25495,3.53,0,2.24,3.4204652,7.0599999,4.48,8,4.3645377,.074418604,.066228166
72,12,1,8,16637,3.3399999,0,2.1400001,3.4204652,6.6799998,4.2800002,4,4.3645377,.049382716,.066228166
98,33,1,18,29304,3.54,0,2.28,3.4204652,7.0799999,4.5599999,9,4.3645377,.035856575,.066228166
94,21,1,20,22605,3.51,0,2.23,3.4204652,7.02,4.46,10,4.3645377,.091743119,.066228166
95,21,1,13,20421,3.49,0,2.22,3.4204652,6.98,4.4400001,6.5,4.3645377,.084967323,.066228166
71,12,1,9,17593,3.3,0,2.0999999,3.4204652,6.5999999,4.1999998,4.5,4.3645377,.046632126,.066228166
97,21,1,5,18244,3.52,0,2.23,3.4204652,7.04,4.46,2.5,4.3645377,.027472528,.066228166
70,12,1,24,22039,3.3699999,0,2.1800001,3.4204652,6.7399998,4.3600001,12,4.3645377,.076190479,.066228166
106,2,1,12,11931,3.27,0,2.04,3.4204652,6.54,4.0799999,6,4.3645377,.054054055,.066228166
9,40,1,9,17012,3.53,0,2.25,3.4204652,7.0599999,4.5,4.5,4.3645377,.043902438,.066228166
98,21,1,29,35757,3.5699999,0,2.27,3.4204652,7.1399999,4.54,14.5,4.3645377,.06223176,.066228166
100,21,1,38,36148,3.5599999,0,2.27,3.4204652,7.1199999,4.54,19,4.3645377,.10555556,.066228166
68,12,1,13,18274,3.28,0,2.0999999,3.4204652,6.5599999,4.1999998,6.5,4.3645377,.11403508,.066228166
28,42,1,7,12048,3.54,0,2.29,3.4204652,7.0799999,4.5799999,3.5,4.3645377,.047297299,.066228166
101,21,1,30,30921,3.5699999,0,2.3,3.4204652,7.1399999,4.5999999,15,4.3645377,.072289154,.066228166
67,12,1,13,13998,3.3399999,0,2.1800001,3.4204652,6.6799998,4.3600001,6.5,4.3645377,.083333336,.066228166
73,36,1,17,26803,3.52,0,2.25,3.4204652,7.04,4.5,8.5,4.3645377,.064393938,.066228166
102,21,1,31,37872,3.5699999,0,2.28,3.4204652,7.1399999,4.5599999,15.5,4.3645377,.065126054,.066228166
